id,customer_id,status,created_at,updated_at,total_amount
2045,45,cancelled,2030-08-07,2031-06-07,1046.25
2046,198,cancelled,2030-08-08,2031-06-08,1099.68
2047,124,completed,2030-08-09,2031-06-09,1073.23
2048,90,pending,2030-08-10,2031-06-10,1052.09
2049,138,completed,2030-08-11,2031-06-11,1080.04
2050,45,cancelled,2030-08-12,2031-06-12,1059.13
2051,198,cancelled,2030-08-13,2031-06-13,1059.86
2052,124,completed,2030-08-14,2031-06-14,1056.67
2053,90,pending,2030-08-15,2031-06-15,1018.72
2054,138,completed,2030-08-16,2031-06-16,1068.63
2055,45,cancelled,2030-08-17,2031-06-17,1008.2
2056,198,cancelled,2030-08-18,2031-06-18,1057.96
2057,124,completed,2030-08-19,2031-06-19,1076.35
2058,90,pending,2030-08-20,2031-06-20,1001.06
2059,138,completed,2030-08-21,2031-06-21,1026.51
2060,45,cancelled,2030-08-22,2031-06-22,1028.7
2061,198,cancelled,2030-08-23,2031-06-23,1008.29
2062,124,completed,2030-08-24,2031-06-24,1020.2
2063,90,pending,2030-08-25,2031-06-25,1020.29
2064,138,completed,2030-08-26,2031-06-26,1001.47
2065,45,cancelled,2030-08-27,2031-06-27,1097.77
2066,198,cancelled,2030-08-28,2031-06-28,1038.88
2067,124,completed,2030-08-29,2031-06-29,1090.47
2068,90,pending,2030-08-30,2031-06-30,1011.96
2069,138,completed,2030-08-31,2031-07-01,1002.85
2070,45,cancelled,2030-09-01,2031-07-02,1056.07
2071,198,cancelled,2030-09-02,2031-07-03,1024.3
2072,124,completed,2030-09-03,2031-07-04,1023.55
2073,90,pending,2030-09-04,2031-07-05,1051.57
2074,138,completed,2030-09-05,2031-07-06,1007.4
2075,45,cancelled,2030-09-06,2031-07-07,1013.03
2076,198,cancelled,2030-09-07,2031-07-08,1091.1
2077,124,completed,2030-09-08,2031-07-09,1064.64
2078,90,pending,2030-09-09,2031-07-10,1051.06
2079,138,completed,2030-09-10,2031-07-11,1099.02
2080,45,cancelled,2030-09-11,2031-07-12,1041.02
2081,198,cancelled,2030-09-12,2031-07-13,1064.81
2082,124,completed,2030-09-13,2031-07-14,1030.33
2083,90,pending,2030-09-14,2031-07-15,1004.59
2084,138,completed,2030-09-15,2031-07-16,1083.71
2085,45,cancelled,2030-09-16,2031-07-17,1005.75
2086,198,cancelled,2030-09-17,2031-07-18,1008.17
2087,124,completed,2030-09-18,2031-07-19,1056.86
2088,90,pending,2030-09-19,2031-07-20,1085.52
2089,138,completed,2030-09-20,2031-07-21,1070.18
2090,45,cancelled,2030-09-21,2031-07-22,1015.66
2091,198,cancelled,2030-09-22,2031-07-23,1088.98
2092,124,completed,2030-09-23,2031-07-24,1014.4
2093,90,pending,2030-09-24,2031-07-25,1093.44
2094,138,completed,2030-09-25,2031-07-26,1079.78
2095,45,cancelled,2030-09-26,2031-07-27,1004.35
2096,198,cancelled,2030-09-27,2031-07-28,1084.12
2097,124,completed,2030-09-28,2031-07-29,1002.14
2098,90,pending,2030-09-29,2031-07-30,1035.57
2099,138,completed,2030-09-30,2031-07-31,1010.41
2100,45,cancelled,2030-10-01,2031-08-01,1005.45
2101,198,cancelled,2030-10-02,2031-08-02,1095.33
2102,124,completed,2030-10-03,2031-08-03,1002.52
2103,90,pending,2030-10-04,2031-08-04,1045.45
2104,138,completed,2030-10-05,2031-08-05,1025.01
2105,45,cancelled,2030-10-06,2031-08-06,1034.09
2106,198,cancelled,2030-10-07,2031-08-07,1093.71
2107,124,completed,2030-10-08,2031-08-08,1078.48
2108,90,pending,2030-10-09,2031-08-09,1071.16
2109,138,completed,2030-10-10,2031-08-10,1012.35
2110,45,cancelled,2030-10-11,2031-08-11,1044.32
2111,198,cancelled,2030-10-12,2031-08-12,1099.38
2112,124,completed,2030-10-13,2031-08-13,1076.06
2113,90,pending,2030-10-14,2031-08-14,1077.37
2114,138,completed,2030-10-15,2031-08-15,1019.79
2115,45,cancelled,2030-10-16,2031-08-16,1001.95
2116,198,cancelled,2030-10-17,2031-08-17,1095.15
2117,124,completed,2030-10-18,2031-08-18,1029.25
2118,90,pending,2030-10-19,2031-08-19,1004.15
2119,138,completed,2030-10-20,2031-08-20,1063.31
2120,45,cancelled,2030-10-21,2031-08-21,1076.61
2121,198,cancelled,2030-10-22,2031-08-22,1062.17
2122,124,completed,2030-10-23,2031-08-23,1011.64
2123,90,pending,2030-10-24,2031-08-24,1054.45
2124,138,completed,2030-10-25,2031-08-25,1008.71
2125,45,cancelled,2030-10-26,2031-08-26,1002.81
2126,198,cancelled,2030-10-27,2031-08-27,1066.49
2127,124,completed,2030-10-28,2031-08-28,1052.89
2128,90,pending,2030-10-29,2031-08-29,1076.16
2129,138,completed,2030-10-30,2031-08-30,1050.18
2130,45,cancelled,2030-10-31,2031-08-31,1032.4
2131,198,cancelled,2030-11-01,2031-09-01,1020.95
2132,124,completed,2030-11-02,2031-09-02,1000.82
2133,90,pending,2030-11-03,2031-09-03,1037.67
2134,138,completed,2030-11-04,2031-09-04,1025.03
2135,45,cancelled,2030-11-05,2031-09-05,1025.51
2136,198,cancelled,2030-11-06,2031-09-06,1048.96
2137,124,completed,2030-11-07,2031-09-07,1012.25
2138,90,pending,2030-11-08,2031-09-08,1029.51
2139,138,completed,2030-11-09,2031-09-09,1059.12
2140,45,cancelled,2030-11-10,2031-09-10,1052.03
2141,198,cancelled,2030-11-11,2031-09-11,1001.02
2142,124,completed,2030-11-12,2031-09-12,1065.05
2143,90,pending,2030-11-13,2031-09-13,1093.77
2144,138,completed,2030-11-14,2031-09-14,1012.36
2145,45,cancelled,2030-11-15,2031-09-15,1034.67
2146,198,cancelled,2030-11-16,2031-09-16,1092.68
2147,124,completed,2030-11-17,2031-09-17,1069.75
2148,90,pending,2030-11-18,2031-09-18,1043.32
2149,138,completed,2030-11-19,2031-09-19,1070.44
2150,45,cancelled,2030-11-20,2031-09-20,1074.65
2151,198,cancelled,2030-11-21,2031-09-21,1003.72
2152,124,completed,2030-11-22,2031-09-22,1055.5
2153,90,pending,2030-11-23,2031-09-23,1037.97
2154,138,completed,2030-11-24,2031-09-24,1023.69
2155,45,cancelled,2030-11-25,2031-09-25,1010.36
2156,198,cancelled,2030-11-26,2031-09-26,1092.65
2157,124,completed,2030-11-27,2031-09-27,1005.34
2158,90,pending,2030-11-28,2031-09-28,1061.07
2159,138,completed,2030-11-29,2031-09-29,1072.92
2160,45,cancelled,2030-11-30,2031-09-30,1023.11
2161,198,cancelled,2030-12-01,2031-10-01,1091.65
2162,124,completed,2030-12-02,2031-10-02,1089.27
2163,90,pending,2030-12-03,2031-10-03,1008.1
2164,138,completed,2030-12-04,2031-10-04,1077.95
2165,45,cancelled,2030-12-05,2031-10-05,1097.91
2166,198,cancelled,2030-12-06,2031-10-06,1091.41
2167,124,completed,2030-12-07,2031-10-07,1052.38
2168,90,pending,2030-12-08,2031-10-08,1039.64
2169,138,completed,2030-12-09,2031-10-09,1083.4
2170,45,cancelled,2030-12-10,2031-10-10,1040.9
2171,198,cancelled,2030-12-11,2031-10-11,1024.17
2172,124,completed,2030-12-12,2031-10-12,1025.98
2173,90,pending,2030-12-13,2031-10-13,1055.08
2174,138,completed,2030-12-14,2031-10-14,1026.53
2175,45,cancelled,2030-12-15,2031-10-15,1086.58
2176,198,cancelled,2030-12-16,2031-10-16,1065.91
2177,124,completed,2030-12-17,2031-10-17,1010.51
2178,90,pending,2030-12-18,2031-10-18,1078.18
2179,138,completed,2030-12-19,2031-10-19,1072.47
2180,45,cancelled,2030-12-20,2031-10-20,1031.96
2181,198,cancelled,2030-12-21,2031-10-21,1048.25
2182,124,completed,2030-12-22,2031-10-22,1011.54
2183,90,pending,2030-12-23,2031-10-23,1034.03
2184,138,completed,2030-12-24,2031-10-24,1088.12
2185,45,cancelled,2030-12-25,2031-10-25,1094.96
2186,198,cancelled,2030-12-26,2031-10-26,1094.88
2187,124,completed,2030-12-27,2031-10-27,1068.2
2188,90,pending,2030-12-28,2031-10-28,1010.81
2189,138,completed,2030-12-29,2031-10-29,1064.73
2190,45,cancelled,2030-12-30,2031-10-30,1042.74
2191,198,cancelled,2030-12-31,2031-10-31,1045.89
2192,124,completed,2031-01-01,2031-11-01,1091.79
2193,90,pending,2031-01-02,2031-11-02,1092.45
2194,138,completed,2031-01-03,2031-11-03,1070.97
2195,45,cancelled,2031-01-04,2031-11-04,1081.15
2196,198,cancelled,2031-01-05,2031-11-05,1046.79
2197,124,completed,2031-01-06,2031-11-06,1078.85
2198,90,pending,2031-01-07,2031-11-07,1057.15
2199,138,completed,2031-01-08,2031-11-08,1003.71
2200,45,cancelled,2031-01-09,2031-11-09,1001.97
2201,198,cancelled,2031-01-10,2031-11-10,1068.07
2202,124,completed,2031-01-11,2031-11-11,1002.44
2203,90,pending,2031-01-12,2031-11-12,1050.42
2204,138,completed,2031-01-13,2031-11-13,1001.66
2205,45,cancelled,2031-01-14,2031-11-14,1093.87
2206,198,cancelled,2031-01-15,2031-11-15,1081.5
2207,124,completed,2031-01-16,2031-11-16,1072.17
2208,90,pending,2031-01-17,2031-11-17,1071.87
2209,138,completed,2031-01-18,2031-11-18,1064.84
2210,45,cancelled,2031-01-19,2031-11-19,1046.46
2211,198,cancelled,2031-01-20,2031-11-20,1056.68
2212,124,completed,2031-01-21,2031-11-21,1093.16
2213,90,pending,2031-01-22,2031-11-22,1081.33
2214,138,completed,2031-01-23,2031-11-23,1031.96
2215,45,cancelled,2031-01-24,2031-11-24,1032.33
2216,198,cancelled,2031-01-25,2031-11-25,1056.67
2217,124,completed,2031-01-26,2031-11-26,1047.39
2218,90,pending,2031-01-27,2031-11-27,1013.06
2219,138,completed,2031-01-28,2031-11-28,1047.35
2220,45,cancelled,2031-01-29,2031-11-29,1050.23
2221,198,cancelled,2031-01-30,2031-11-30,1010.0
2222,124,completed,2031-01-31,2031-12-01,1068.42
2223,90,pending,2031-02-01,2031-12-02,1059.22
2224,138,completed,2031-02-02,2031-12-03,1082.81
2225,45,cancelled,2031-02-03,2031-12-04,1008.41
2226,198,cancelled,2031-02-04,2031-12-05,1063.62
2227,124,completed,2031-02-05,2031-12-06,1086.88
2228,90,pending,2031-02-06,2031-12-07,1013.33
2229,138,completed,2031-02-07,2031-12-08,1053.36
2230,45,cancelled,2031-02-08,2031-12-09,1053.46
2231,198,cancelled,2031-02-09,2031-12-10,1012.56
2232,124,completed,2031-02-10,2031-12-11,1017.11
2233,90,pending,2031-02-11,2031-12-12,1064.96
2234,138,completed,2031-02-12,2031-12-13,1077.61
2235,45,cancelled,2031-02-13,2031-12-14,1071.5
2236,198,cancelled,2031-02-14,2031-12-15,1024.04
2237,124,completed,2031-02-15,2031-12-16,1032.98
2238,90,pending,2031-02-16,2031-12-17,1098.01
2239,138,completed,2031-02-17,2031-12-18,1013.71
2240,45,cancelled,2031-02-18,2031-12-19,1041.23
2241,198,cancelled,2031-02-19,2031-12-20,1099.53
2242,124,completed,2031-02-20,2031-12-21,1051.88
2243,90,pending,2031-02-21,2031-12-22,1042.23
2244,138,completed,2031-02-22,2031-12-23,1081.3
2245,45,cancelled,2031-02-23,2031-12-24,1063.62
2246,198,cancelled,2031-02-24,2031-12-25,1076.87
2247,124,completed,2031-02-25,2031-12-26,1040.69
2248,90,pending,2031-02-26,2031-12-27,1037.5
2249,138,completed,2031-02-27,2031-12-28,1064.42
2250,45,cancelled,2031-02-28,2031-12-29,1038.96
2251,198,cancelled,2031-03-01,2031-12-30,1098.8
2252,124,completed,2031-03-02,2031-12-31,1009.1
2253,90,pending,2031-03-03,2032-01-01,1041.79
2254,138,completed,2031-03-04,2032-01-02,1096.51
2255,45,cancelled,2031-03-05,2032-01-03,1073.24
2256,198,cancelled,2031-03-06,2032-01-04,1070.25
2257,124,completed,2031-03-07,2032-01-05,1067.71
2258,90,pending,2031-03-08,2032-01-06,1045.13
2259,138,completed,2031-03-09,2032-01-07,1028.06
2260,45,cancelled,2031-03-10,2032-01-08,1082.51
2261,198,cancelled,2031-03-11,2032-01-09,1056.25
2262,124,completed,2031-03-12,2032-01-10,1051.06
2263,90,pending,2031-03-13,2032-01-11,1057.93
2264,138,completed,2031-03-14,2032-01-12,1035.92
2265,45,cancelled,2031-03-15,2032-01-13,1025.06
2266,198,cancelled,2031-03-16,2032-01-14,1005.1
2267,124,completed,2031-03-17,2032-01-15,1061.96
2268,90,pending,2031-03-18,2032-01-16,1018.74
2269,138,completed,2031-03-19,2032-01-17,1087.47
2270,45,cancelled,2031-03-20,2032-01-18,1085.32
2271,198,cancelled,2031-03-21,2032-01-19,1077.23
2272,124,completed,2031-03-22,2032-01-20,1036.37
2273,90,pending,2031-03-23,2032-01-21,1081.74
2274,138,completed,2031-03-24,2032-01-22,1093.11
2275,45,cancelled,2031-03-25,2032-01-23,1057.68
2276,198,cancelled,2031-03-26,2032-01-24,1056.43
2277,124,completed,2031-03-27,2032-01-25,1028.94
2278,90,pending,2031-03-28,2032-01-26,1047.17
2279,138,completed,2031-03-29,2032-01-27,1094.36
2280,45,cancelled,2031-03-30,2032-01-28,1090.51
2281,198,cancelled,2031-03-31,2032-01-29,1095.2
2282,124,completed,2031-04-01,2032-01-30,1094.97
2283,90,pending,2031-04-02,2032-01-31,1013.57
2284,138,completed,2031-04-03,2032-02-01,1060.75
2285,45,cancelled,2031-04-04,2032-02-02,1024.7
2286,198,cancelled,2031-04-05,2032-02-03,1017.65
2287,124,completed,2031-04-06,2032-02-04,1028.12
2288,90,pending,2031-04-07,2032-02-05,1087.28
2289,138,completed,2031-04-08,2032-02-06,1052.55
2290,45,cancelled,2031-04-09,2032-02-07,1028.54
2291,198,cancelled,2031-04-10,2032-02-08,1013.69
2292,124,completed,2031-04-11,2032-02-09,1005.77
2293,90,pending,2031-04-12,2032-02-10,1076.81
2294,138,completed,2031-04-13,2032-02-11,1057.12
2295,45,cancelled,2031-04-14,2032-02-12,1018.34
2296,198,cancelled,2031-04-15,2032-02-13,1018.77
2297,124,completed,2031-04-16,2032-02-14,1007.99
2298,90,pending,2031-04-17,2032-02-15,1081.3
2299,138,completed,2031-04-18,2032-02-16,1083.95
2300,45,cancelled,2031-04-19,2032-02-17,1067.63
2301,198,cancelled,2031-04-20,2032-02-18,1053.19
2302,124,completed,2031-04-21,2032-02-19,1094.66
2303,90,pending,2031-04-22,2032-02-20,1032.94
2304,138,completed,2031-04-23,2032-02-21,1044.11
2305,45,cancelled,2031-04-24,2032-02-22,1020.96
2306,198,cancelled,2031-04-25,2032-02-23,1096.8
2307,124,completed,2031-04-26,2032-02-24,1039.85
2308,90,pending,2031-04-27,2032-02-25,1080.11
2309,138,completed,2031-04-28,2032-02-26,1081.03
2310,45,cancelled,2031-04-29,2032-02-27,1027.43
2311,198,cancelled,2031-04-30,2032-02-28,1020.59
2312,124,completed,2031-05-01,2032-02-29,1082.57
2313,90,pending,2031-05-02,2032-03-01,1041.05
2314,138,completed,2031-05-03,2032-03-02,1081.84
2315,45,cancelled,2031-05-04,2032-03-03,1010.94
2316,198,cancelled,2031-05-05,2032-03-04,1064.8
2317,124,completed,2031-05-06,2032-03-05,1007.23
2318,90,pending,2031-05-07,2032-03-06,1031.37
2319,138,completed,2031-05-08,2032-03-07,1099.68
2320,45,cancelled,2031-05-09,2032-03-08,1075.74
2321,198,cancelled,2031-05-10,2032-03-09,1062.45
2322,124,completed,2031-05-11,2032-03-10,1054.37
2323,90,pending,2031-05-12,2032-03-11,1049.24
2324,138,completed,2031-05-13,2032-03-12,1049.46
2325,45,cancelled,2031-05-14,2032-03-13,1057.41
2326,198,cancelled,2031-05-15,2032-03-14,1006.28
2327,124,completed,2031-05-16,2032-03-15,1051.06
2328,90,pending,2031-05-17,2032-03-16,1014.45
2329,138,completed,2031-05-18,2032-03-17,1041.83
2330,45,cancelled,2031-05-19,2032-03-18,1086.94
2331,198,cancelled,2031-05-20,2032-03-19,1076.59
2332,124,completed,2031-05-21,2032-03-20,1027.35
2333,90,pending,2031-05-22,2032-03-21,1024.62
2334,138,completed,2031-05-23,2032-03-22,1013.61
2335,45,cancelled,2031-05-24,2032-03-23,1052.66
2336,198,cancelled,2031-05-25,2032-03-24,1081.66
2337,124,completed,2031-05-26,2032-03-25,1051.55
2338,90,pending,2031-05-27,2032-03-26,1008.34
2339,138,completed,2031-05-28,2032-03-27,1073.93
2340,45,cancelled,2031-05-29,2032-03-28,1044.16
2341,198,cancelled,2031-05-30,2032-03-29,1050.24
2342,124,completed,2031-05-31,2032-03-30,1050.08
2343,90,pending,2031-06-01,2032-03-31,1040.31
2344,138,completed,2031-06-02,2032-04-01,1038.61
2345,45,cancelled,2031-06-03,2032-04-02,1002.99
2346,198,cancelled,2031-06-04,2032-04-03,1077.28
2347,124,completed,2031-06-05,2032-04-04,1063.82
2348,90,pending,2031-06-06,2032-04-05,1001.24
2349,138,completed,2031-06-07,2032-04-06,1024.05
2350,45,cancelled,2031-06-08,2032-04-07,1092.61
2351,198,cancelled,2031-06-09,2032-04-08,1082.31
2352,124,completed,2031-06-10,2032-04-09,1017.87
2353,90,pending,2031-06-11,2032-04-10,1019.35
2354,138,completed,2031-06-12,2032-04-11,1037.13
2355,45,cancelled,2031-06-13,2032-04-12,1063.25
2356,198,cancelled,2031-06-14,2032-04-13,1086.75
2357,124,completed,2031-06-15,2032-04-14,1030.92
2358,90,pending,2031-06-16,2032-04-15,1014.46
2359,138,completed,2031-06-17,2032-04-16,1030.4
2360,45,cancelled,2031-06-18,2032-04-17,1029.53
2361,198,cancelled,2031-06-19,2032-04-18,1086.77
2362,124,completed,2031-06-20,2032-04-19,1006.89
2363,90,pending,2031-06-21,2032-04-20,1043.15
2364,138,completed,2031-06-22,2032-04-21,1009.2
2365,45,cancelled,2031-06-23,2032-04-22,1057.09
2366,198,cancelled,2031-06-24,2032-04-23,1056.55
2367,124,completed,2031-06-25,2032-04-24,1091.92
2368,90,pending,2031-06-26,2032-04-25,1065.94
2369,138,completed,2031-06-27,2032-04-26,1067.68
2370,45,cancelled,2031-06-28,2032-04-27,1036.39
2371,198,cancelled,2031-06-29,2032-04-28,1075.04
2372,124,completed,2031-06-30,2032-04-29,1035.16
2373,90,pending,2031-07-01,2032-04-30,1082.55
2374,138,completed,2031-07-02,2032-05-01,1077.34
2375,45,cancelled,2031-07-03,2032-05-02,1001.5
2376,198,cancelled,2031-07-04,2032-05-03,1053.17
2377,124,completed,2031-07-05,2032-05-04,1033.86
2378,90,pending,2031-07-06,2032-05-05,1034.39
2379,138,completed,2031-07-07,2032-05-06,1023.52
2380,45,cancelled,2031-07-08,2032-05-07,1092.59
2381,198,cancelled,2031-07-09,2032-05-08,1013.98
2382,124,completed,2031-07-10,2032-05-09,1028.6
2383,90,pending,2031-07-11,2032-05-10,1056.23
2384,138,completed,2031-07-12,2032-05-11,1014.97
2385,45,cancelled,2031-07-13,2032-05-12,1064.2
2386,198,cancelled,2031-07-14,2032-05-13,1051.36
2387,124,completed,2031-07-15,2032-05-14,1080.01
2388,90,pending,2031-07-16,2032-05-15,1074.16
2389,138,completed,2031-07-17,2032-05-16,1077.64
2390,45,cancelled,2031-07-18,2032-05-17,1066.98
2391,198,cancelled,2031-07-19,2032-05-18,1071.1
2392,124,completed,2031-07-20,2032-05-19,1060.86
2393,90,pending,2031-07-21,2032-05-20,1075.79
2394,138,completed,2031-07-22,2032-05-21,1036.01
2395,45,cancelled,2031-07-23,2032-05-22,1081.42
2396,198,cancelled,2031-07-24,2032-05-23,1046.33
2397,124,completed,2031-07-25,2032-05-24,1064.71
2398,90,pending,2031-07-26,2032-05-25,1000.95
2399,138,completed,2031-07-27,2032-05-26,1062.13
2400,45,cancelled,2031-07-28,2032-05-27,1035.17
2401,198,cancelled,2031-07-29,2032-05-28,1079.62
2402,124,completed,2031-07-30,2032-05-29,1033.59
2403,90,pending,2031-07-31,2032-05-30,1081.12
2404,138,completed,2031-08-01,2032-05-31,1039.62
2405,45,cancelled,2031-08-02,2032-06-01,1052.12
2406,198,cancelled,2031-08-03,2032-06-02,1062.28
2407,124,completed,2031-08-04,2032-06-03,1066.67
2408,90,pending,2031-08-05,2032-06-04,1082.25
2409,138,completed,2031-08-06,2032-06-05,1049.16
2410,45,cancelled,2031-08-07,2032-06-06,1079.56
2411,198,cancelled,2031-08-08,2032-06-07,1049.19
2412,124,completed,2031-08-09,2032-06-08,1025.42
2413,90,pending,2031-08-10,2032-06-09,1007.46
2414,138,completed,2031-08-11,2032-06-10,1047.7
2415,45,cancelled,2031-08-12,2032-06-11,1077.33
2416,198,cancelled,2031-08-13,2032-06-12,1014.62
2417,124,completed,2031-08-14,2032-06-13,1078.43
2418,90,pending,2031-08-15,2032-06-14,1004.53
2419,138,completed,2031-08-16,2032-06-15,1021.61
2420,45,cancelled,2031-08-17,2032-06-16,1043.45
2421,198,cancelled,2031-08-18,2032-06-17,1097.43
2422,124,completed,2031-08-19,2032-06-18,1006.64
2423,90,pending,2031-08-20,2032-06-19,1001.71
2424,138,completed,2031-08-21,2032-06-20,1017.86
2425,45,cancelled,2031-08-22,2032-06-21,1040.23
2426,198,cancelled,2031-08-23,2032-06-22,1089.56
2427,124,completed,2031-08-24,2032-06-23,1000.92
2428,90,pending,2031-08-25,2032-06-24,1025.54
2429,138,completed,2031-08-26,2032-06-25,1096.52
2430,45,cancelled,2031-08-27,2032-06-26,1077.57
2431,198,cancelled,2031-08-28,2032-06-27,1070.3
2432,124,completed,2031-08-29,2032-06-28,1005.69
2433,90,pending,2031-08-30,2032-06-29,1002.64
2434,138,completed,2031-08-31,2032-06-30,1013.89
2435,45,cancelled,2031-09-01,2032-07-01,1005.51
2436,198,cancelled,2031-09-02,2032-07-02,1055.43
2437,124,completed,2031-09-03,2032-07-03,1077.04
2438,90,pending,2031-09-04,2032-07-04,1055.34
2439,138,completed,2031-09-05,2032-07-05,1099.82
2440,45,cancelled,2031-09-06,2032-07-06,1078.14
2441,198,cancelled,2031-09-07,2032-07-07,1021.0
2442,124,completed,2031-09-08,2032-07-08,1030.24
2443,90,pending,2031-09-09,2032-07-09,1063.37
2444,138,completed,2031-09-10,2032-07-10,1007.6
2445,45,cancelled,2031-09-11,2032-07-11,1064.13
2446,198,cancelled,2031-09-12,2032-07-12,1095.25
2447,124,completed,2031-09-13,2032-07-13,1046.53
2448,90,pending,2031-09-14,2032-07-14,1082.43
2449,138,completed,2031-09-15,2032-07-15,1082.69
2450,45,cancelled,2031-09-16,2032-07-16,1024.29
2451,198,cancelled,2031-09-17,2032-07-17,1082.62
2452,124,completed,2031-09-18,2032-07-18,1099.09
2453,90,pending,2031-09-19,2032-07-19,1038.87
2454,138,completed,2031-09-20,2032-07-20,1003.32
2455,45,cancelled,2031-09-21,2032-07-21,1066.42
2456,198,cancelled,2031-09-22,2032-07-22,1081.34
2457,124,completed,2031-09-23,2032-07-23,1096.56
2458,90,pending,2031-09-24,2032-07-24,1012.66
2459,138,completed,2031-09-25,2032-07-25,1077.44
2460,45,cancelled,2031-09-26,2032-07-26,1015.14
2461,198,cancelled,2031-09-27,2032-07-27,1010.66
2462,124,completed,2031-09-28,2032-07-28,1028.57
2463,90,pending,2031-09-29,2032-07-29,1017.18
2464,138,completed,2031-09-30,2032-07-30,1099.51
2465,45,cancelled,2031-10-01,2032-07-31,1038.77
2466,198,cancelled,2031-10-02,2032-08-01,1061.05
2467,124,completed,2031-10-03,2032-08-02,1059.26
2468,90,pending,2031-10-04,2032-08-03,1018.07
2469,138,completed,2031-10-05,2032-08-04,1032.99
2470,45,cancelled,2031-10-06,2032-08-05,1092.01
2471,198,cancelled,2031-10-07,2032-08-06,1072.85
2472,124,completed,2031-10-08,2032-08-07,1067.72
2473,90,pending,2031-10-09,2032-08-08,1081.83
2474,138,completed,2031-10-10,2032-08-09,1099.31
2475,45,cancelled,2031-10-11,2032-08-10,1008.24
2476,198,cancelled,2031-10-12,2032-08-11,1080.66
2477,124,completed,2031-10-13,2032-08-12,1061.15
2478,90,pending,2031-10-14,2032-08-13,1064.94
2479,138,completed,2031-10-15,2032-08-14,1029.11
2480,45,cancelled,2031-10-16,2032-08-15,1068.14
2481,198,cancelled,2031-10-17,2032-08-16,1063.43
2482,124,completed,2031-10-18,2032-08-17,1007.61
2483,90,pending,2031-10-19,2032-08-18,1039.8
2484,138,completed,2031-10-20,2032-08-19,1002.77
2485,45,cancelled,2031-10-21,2032-08-20,1055.16
2486,198,cancelled,2031-10-22,2032-08-21,1064.94
2487,124,completed,2031-10-23,2032-08-22,1084.24
2488,90,pending,2031-10-24,2032-08-23,1085.44
2489,138,completed,2031-10-25,2032-08-24,1007.26
2490,45,cancelled,2031-10-26,2032-08-25,1093.1
2491,198,cancelled,2031-10-27,2032-08-26,1093.32
2492,124,completed,2031-10-28,2032-08-27,1039.43
2493,90,pending,2031-10-29,2032-08-28,1000.85
2494,138,completed,2031-10-30,2032-08-29,1095.96
2495,45,cancelled,2031-10-31,2032-08-30,1013.84
2496,198,cancelled,2031-11-01,2032-08-31,1004.31
2497,124,completed,2031-11-02,2032-09-01,1065.77
2498,90,pending,2031-11-03,2032-09-02,1027.31
2499,138,completed,2031-11-04,2032-09-03,1089.69
2500,45,cancelled,2031-11-05,2032-09-04,1031.9
2501,198,cancelled,2031-11-06,2032-09-05,1083.46
2502,124,completed,2031-11-07,2032-09-06,1013.73
2503,90,pending,2031-11-08,2032-09-07,1085.24
2504,138,completed,2031-11-09,2032-09-08,1077.78
2505,45,cancelled,2031-11-10,2032-09-09,1093.66
2506,198,cancelled,2031-11-11,2032-09-10,1028.94
2507,124,completed,2031-11-12,2032-09-11,1081.21
2508,90,pending,2031-11-13,2032-09-12,1070.33
2509,138,completed,2031-11-14,2032-09-13,1044.73
2510,45,cancelled,2031-11-15,2032-09-14,1015.53
2511,198,cancelled,2031-11-16,2032-09-15,1097.39
2512,124,completed,2031-11-17,2032-09-16,1087.7
2513,90,pending,2031-11-18,2032-09-17,1033.33
2514,138,completed,2031-11-19,2032-09-18,1062.07
2515,45,cancelled,2031-11-20,2032-09-19,1096.98
2516,198,cancelled,2031-11-21,2032-09-20,1051.65
2517,124,completed,2031-11-22,2032-09-21,1070.53
2518,90,pending,2031-11-23,2032-09-22,1073.47
2519,138,completed,2031-11-24,2032-09-23,1035.87
2520,45,cancelled,2031-11-25,2032-09-24,1041.19
2521,198,cancelled,2031-11-26,2032-09-25,1028.81
2522,124,completed,2031-11-27,2032-09-26,1015.94
2523,90,pending,2031-11-28,2032-09-27,1034.29
2524,138,completed,2031-11-29,2032-09-28,1032.96
2525,45,cancelled,2031-11-30,2032-09-29,1048.27
2526,198,cancelled,2031-12-01,2032-09-30,1086.93
2527,124,completed,2031-12-02,2032-10-01,1021.87
2528,90,pending,2031-12-03,2032-10-02,1020.97
2529,138,completed,2031-12-04,2032-10-03,1032.3
2530,45,cancelled,2031-12-05,2032-10-04,1050.04
2531,198,cancelled,2031-12-06,2032-10-05,1019.0
2532,124,completed,2031-12-07,2032-10-06,1017.05
2533,90,pending,2031-12-08,2032-10-07,1015.15
2534,138,completed,2031-12-09,2032-10-08,1052.72
2535,45,cancelled,2031-12-10,2032-10-09,1081.26
2536,198,cancelled,2031-12-11,2032-10-10,1008.87
2537,124,completed,2031-12-12,2032-10-11,1046.96
2538,90,pending,2031-12-13,2032-10-12,1030.76
2539,138,completed,2031-12-14,2032-10-13,1058.75
2540,45,cancelled,2031-12-15,2032-10-14,1052.0
2541,198,cancelled,2031-12-16,2032-10-15,1062.73
2542,124,completed,2031-12-17,2032-10-16,1026.01
2543,90,pending,2031-12-18,2032-10-17,1028.18
2544,138,completed,2031-12-19,2032-10-18,1081.76
2545,45,cancelled,2031-12-20,2032-10-19,1086.36
2546,198,cancelled,2031-12-21,2032-10-20,1035.72
