product_id,forecast_date,predicted_sales,confidence_interval_lower,confidence_interval_upper,created_at
7,2025-11-18,8.25,6.39,9.84,2025-11-02 19:07:37.934389
7,2025-11-19,47.81,46.04,52.26,2025-11-02 19:07:37.934400
7,2025-11-20,10.17,5.69,13.56,2025-11-02 19:07:37.934411
7,2025-11-21,43.24,38.77,46.62,2025-11-02 19:07:37.934421
7,2025-11-22,46.3,42.95,50.15,2025-11-02 19:07:37.934432
7,2025-11-23,23.72,19.07,28.02,2025-11-02 19:07:37.934444
7,2025-11-24,12.5,9.2,17.09,2025-11-02 19:07:37.934455
7,2025-11-25,40.69,35.84,42.61,2025-11-02 19:07:37.934466
7,2025-11-26,21.54,18.51,23.47,2025-11-02 19:07:37.934477
7,2025-11-27,22.73,19.58,24.5,2025-11-02 19:07:37.934488
7,2025-11-28,16.55,15.05,20.4,2025-11-02 19:07:37.934499
7,2025-11-29,21.27,19.39,24.3,2025-11-02 19:07:37.934510
7,2025-11-30,8.07,3.38,10.25,2025-11-02 19:07:37.934521
7,2025-12-01,44.89,41.9,49.29,2025-11-02 19:07:37.934532
7,2025-12-02,16.12,14.42,20.52,2025-11-02 19:07:37.934543
7,2025-12-03,14.58,10.6,16.96,2025-11-02 19:07:37.934554
7,2025-12-04,38.67,34.04,43.6,2025-11-02 19:07:37.934565
7,2025-12-05,21.19,18.72,26.12,2025-11-02 19:07:37.934576
7,2025-12-06,43.77,42.59,47.06,2025-11-02 19:07:37.934587
7,2025-12-07,13.16,8.18,14.71,2025-11-02 19:07:37.934598
7,2025-12-08,30.17,26.51,34.92,2025-11-02 19:07:37.934609
7,2025-12-09,43.13,41.14,46.42,2025-11-02 19:07:37.934619
7,2025-12-10,47.91,43.97,51.66,2025-11-02 19:07:37.934630
7,2025-12-11,38.97,36.68,42.89,2025-11-02 19:07:37.934641
7,2025-12-12,15.48,12.77,20.04,2025-11-02 19:07:37.934652
7,2025-12-13,5.85,3.2,7.92,2025-11-02 19:07:37.934664
7,2025-12-14,13.94,9.58,17.72,2025-11-02 19:07:37.934687
7,2025-12-15,10.07,7.09,12.94,2025-11-02 19:07:37.934698
7,2025-12-16,11.41,7.21,13.88,2025-11-02 19:07:37.934709
7,2025-12-17,39.29,37.52,41.55,2025-11-02 19:07:37.934720
7,2025-12-18,9.28,7.71,13.82,2025-11-02 19:07:37.934731
7,2025-12-19,9.91,8.53,14.67,2025-11-02 19:07:37.934742
7,2025-12-20,34.07,32.66,38.95,2025-11-02 19:07:37.934753
7,2025-12-21,11.62,7.55,12.76,2025-11-02 19:07:37.934765
7,2025-12-22,33.1,29.92,34.94,2025-11-02 19:07:37.934776
7,2025-12-23,33.94,30.47,38.13,2025-11-02 19:07:37.934787
7,2025-12-24,44.41,41.37,47.38,2025-11-02 19:07:37.934798
7,2025-12-25,32.97,29.05,35.4,2025-11-02 19:07:37.934809
7,2025-12-26,27.71,24.37,32.66,2025-11-02 19:07:37.934821
7,2025-12-27,31.45,29.55,34.8,2025-11-02 19:07:37.934832
7,2025-12-28,41.88,37.45,46.08,2025-11-02 19:07:37.934843
7,2025-12-29,44.97,42.63,48.0,2025-11-02 19:07:37.934854
7,2025-12-30,40.08,38.02,42.57,2025-11-02 19:07:37.934865
7,2025-12-31,42.4,38.32,47.29,2025-11-02 19:07:37.934881
8,2025-11-02,49.82,47.86,54.42,2025-11-02 19:07:37.934894
8,2025-11-03,9.25,5.41,11.13,2025-11-02 19:07:37.934905
8,2025-11-04,18.51,13.73,20.57,2025-11-02 19:07:37.934916
8,2025-11-05,35.29,33.58,36.67,2025-11-02 19:07:37.934927
8,2025-11-06,20.27,16.77,22.26,2025-11-02 19:07:37.934938
8,2025-11-07,18.51,14.67,19.92,2025-11-02 19:07:37.934949
8,2025-11-08,25.11,20.34,27.7,2025-11-02 19:07:37.934960
8,2025-11-09,24.54,20.59,28.66,2025-11-02 19:07:37.934971
8,2025-11-10,39.63,34.64,40.92,2025-11-02 19:07:37.934982
8,2025-11-11,49.2,44.4,53.61,2025-11-02 19:07:37.934993
8,2025-11-12,25.44,20.95,27.32,2025-11-02 19:07:37.935004
8,2025-11-13,40.62,38.88,44.89,2025-11-02 19:07:37.935015
8,2025-11-14,32.65,31.26,37.24,2025-11-02 19:07:37.935026
8,2025-11-15,31.01,27.38,33.14,2025-11-02 19:07:37.935037
8,2025-11-16,44.22,41.04,46.91,2025-11-02 19:07:37.935048
8,2025-11-17,29.04,25.23,32.82,2025-11-02 19:07:37.935059
8,2025-11-18,21.09,18.55,24.34,2025-11-02 19:07:37.935070
8,2025-11-19,46.6,42.62,49.16,2025-11-02 19:07:37.935081
8,2025-11-20,20.17,17.07,24.65,2025-11-02 19:07:37.935091
8,2025-11-21,5.39,1.55,7.57,2025-11-02 19:07:37.935102
8,2025-11-22,14.38,13.33,18.96,2025-11-02 19:07:37.935114
8,2025-11-23,46.05,44.81,49.14,2025-11-02 19:07:37.935124
8,2025-11-24,11.87,7.83,15.53,2025-11-02 19:07:37.935135
8,2025-11-25,18.37,16.9,22.7,2025-11-02 19:07:37.935146
8,2025-11-26,35.34,34.31,38.85,2025-11-02 19:07:37.935157
8,2025-11-27,41.46,38.1,44.16,2025-11-02 19:07:37.935168
8,2025-11-28,31.28,27.8,34.84,2025-11-02 19:07:37.935179
8,2025-11-29,48.52,46.8,52.01,2025-11-02 19:07:37.935190
8,2025-11-30,13.46,11.62,17.14,2025-11-02 19:07:37.935201
8,2025-12-01,46.22,44.58,51.07,2025-11-02 19:07:37.935212
8,2025-12-02,19.37,16.81,20.99,2025-11-02 19:07:37.935223
8,2025-12-03,32.71,29.33,35.48,2025-11-02 19:07:37.935234
8,2025-12-04,26.42,22.93,29.76,2025-11-02 19:07:37.935244
8,2025-12-05,21.84,17.31,25.51,2025-11-02 19:07:37.935255
8,2025-12-06,14.24,11.96,18.39,2025-11-02 19:07:37.935266
8,2025-12-07,9.7,5.7,12.14,2025-11-02 19:07:37.935277
8,2025-12-08,29.83,27.7,34.77,2025-11-02 19:07:37.935288
8,2025-12-09,45.76,41.05,47.5,2025-11-02 19:07:37.935300
8,2025-12-10,42.88,39.73,46.71,2025-11-02 19:07:37.935311
8,2025-12-11,14.79,10.94,19.44,2025-11-02 19:07:37.935322
8,2025-12-12,17.04,15.1,18.45,2025-11-02 19:07:37.935333
8,2025-12-13,17.01,13.86,21.34,2025-11-02 19:07:37.935344
8,2025-12-14,17.55,14.06,20.46,2025-11-02 19:07:37.935355
8,2025-12-15,17.99,14.94,19.66,2025-11-02 19:07:37.935366
8,2025-12-16,33.78,32.32,37.7,2025-11-02 19:07:37.935376
8,2025-12-17,13.0,8.0,17.29,2025-11-02 19:07:37.935387
8,2025-12-18,20.47,17.77,22.51,2025-11-02 19:07:37.935398
8,2025-12-19,39.52,37.0,43.54,2025-11-02 19:07:37.935409
8,2025-12-20,5.83,4.29,8.29,2025-11-02 19:07:37.935420
8,2025-12-21,9.9,6.5,11.1,2025-11-02 19:07:37.935431
8,2025-12-22,43.69,39.64,45.55,2025-11-02 19:07:37.935442
8,2025-12-23,26.77,23.96,30.67,2025-11-02 19:07:37.935453
8,2025-12-24,23.07,21.94,25.16,2025-11-02 19:07:37.935464
8,2025-12-25,25.98,21.08,30.5,2025-11-02 19:07:37.935475
8,2025-12-26,13.16,9.27,17.91,2025-11-02 19:07:37.935485
8,2025-12-27,5.4,1.51,8.23,2025-11-02 19:07:37.935496
8,2025-12-28,35.61,32.19,40.55,2025-11-02 19:07:37.935507
8,2025-12-29,18.0,13.85,19.94,2025-11-02 19:07:37.935518
8,2025-12-30,24.6,19.7,28.67,2025-11-02 19:07:37.935529
8,2025-12-31,19.21,15.73,20.41,2025-11-02 19:07:37.935540
9,2025-11-02,16.99,13.11,20.27,2025-11-02 19:07:37.935552
9,2025-11-03,26.14,22.37,28.73,2025-11-02 19:07:37.935563
9,2025-11-04,6.18,3.41,10.79,2025-11-02 19:07:37.935574
9,2025-11-05,43.55,40.91,44.64,2025-11-02 19:07:37.935584
9,2025-11-06,33.63,29.67,35.81,2025-11-02 19:07:37.935595
9,2025-11-07,26.45,21.48,29.76,2025-11-02 19:07:37.935606
9,2025-11-08,20.8,17.29,22.52,2025-11-02 19:07:37.935617
9,2025-11-09,13.97,9.27,15.92,2025-11-02 19:07:37.935628
9,2025-11-10,18.99,15.81,23.58,2025-11-02 19:07:37.935639
9,2025-11-11,40.17,38.99,43.94,2025-11-02 19:07:37.935650
9,2025-11-12,27.68,24.78,31.45,2025-11-02 19:07:37.935660
9,2025-11-13,13.83,8.9,17.41,2025-11-02 19:07:37.935671
9,2025-11-14,21.45,18.05,23.32,2025-11-02 19:07:37.935699
9,2025-11-15,33.52,32.41,35.89,2025-11-02 19:07:37.935710
9,2025-11-16,38.64,34.41,40.65,2025-11-02 19:07:37.935721
9,2025-11-17,29.27,26.16,31.96,2025-11-02 19:07:37.935732
9,2025-11-18,15.28,11.47,17.29,2025-11-02 19:07:37.935743
9,2025-11-19,46.0,42.88,50.48,2025-11-02 19:07:37.935754
9,2025-11-20,18.08,13.86,19.54,2025-11-02 19:07:37.935765
9,2025-11-21,39.51,36.96,42.39,2025-11-02 19:07:37.935776
9,2025-11-22,12.51,11.43,16.17,2025-11-02 19:07:37.935787
9,2025-11-23,31.45,27.96,33.47,2025-11-02 19:07:37.935798
9,2025-11-24,15.77,11.45,19.81,2025-11-02 19:07:37.935809
9,2025-11-25,20.16,16.6,24.47,2025-11-02 19:07:37.935820
9,2025-11-26,45.0,43.97,49.25,2025-11-02 19:07:37.935831
9,2025-11-27,20.77,16.89,23.25,2025-11-02 19:07:37.935842
9,2025-11-28,32.28,28.69,34.9,2025-11-02 19:07:37.935853
9,2025-11-29,28.08,24.17,30.98,2025-11-02 19:07:37.935864
9,2025-11-30,5.63,4.58,9.27,2025-11-02 19:07:37.935881
9,2025-12-01,43.13,38.98,45.37,2025-11-02 19:07:37.935892
9,2025-12-02,26.2,24.26,31.16,2025-11-02 19:07:37.935903
9,2025-12-03,16.72,14.06,20.45,2025-11-02 19:07:37.935914
9,2025-12-04,44.42,43.21,46.62,2025-11-02 19:07:37.935925
9,2025-12-05,30.6,27.13,31.88,2025-11-02 19:07:37.935936
9,2025-12-06,34.88,31.77,39.19,2025-11-02 19:07:37.935946
9,2025-12-07,15.0,13.22,19.17,2025-11-02 19:07:37.935957
9,2025-12-08,36.67,32.51,40.8,2025-11-02 19:07:37.935968
9,2025-12-09,9.68,7.57,11.72,2025-11-02 19:07:37.935979
9,2025-12-10,47.06,44.11,48.5,2025-11-02 19:07:37.935990
9,2025-12-11,18.03,13.54,22.42,2025-11-02 19:07:37.936001
9,2025-12-12,45.52,42.96,49.08,2025-11-02 19:07:37.936012
9,2025-12-13,17.52,15.79,18.61,2025-11-02 19:07:37.936023
9,2025-12-14,15.05,11.64,19.67,2025-11-02 19:07:37.936034
9,2025-12-15,11.0,6.33,13.39,2025-11-02 19:07:37.936044
9,2025-12-16,24.21,21.75,26.84,2025-11-02 19:07:37.936055
9,2025-12-17,16.66,12.87,20.7,2025-11-02 19:07:37.936066
9,2025-12-18,42.04,39.67,46.1,2025-11-02 19:07:37.936077
9,2025-12-19,33.7,28.86,36.39,2025-11-02 19:07:37.936088
9,2025-12-20,49.65,45.69,53.76,2025-11-02 19:07:37.936098
9,2025-12-21,6.16,3.17,9.27,2025-11-02 19:07:37.936109
9,2025-12-22,6.83,4.58,11.65,2025-11-02 19:07:37.936120
9,2025-12-23,24.18,22.43,27.23,2025-11-02 19:07:37.936131
9,2025-12-24,6.52,3.46,9.9,2025-11-02 19:07:37.936142
9,2025-12-25,21.1,17.05,22.64,2025-11-02 19:07:37.936152
9,2025-12-26,44.52,39.7,45.52,2025-11-02 19:07:37.936163
9,2025-12-27,42.92,39.9,45.77,2025-11-02 19:07:37.936174
9,2025-12-28,15.74,12.95,20.54,2025-11-02 19:07:37.936185
9,2025-12-29,14.49,12.77,16.45,2025-11-02 19:07:37.936196
9,2025-12-30,29.83,25.11,33.13,2025-11-02 19:07:37.936207
9,2025-12-31,15.96,13.19,18.52,2025-11-02 19:07:37.936217
10,2025-11-02,7.1,4.05,8.6,2025-11-02 19:07:37.936229
10,2025-11-03,42.9,39.71,47.28,2025-11-02 19:07:37.936240
10,2025-11-04,48.02,43.25,49.42,2025-11-02 19:07:37.936250
10,2025-11-05,47.52,43.33,51.63,2025-11-02 19:07:37.936261
10,2025-11-06,9.06,7.34,13.96,2025-11-02 19:07:37.936272
10,2025-11-07,14.6,12.93,17.05,2025-11-02 19:07:37.936283
10,2025-11-08,46.1,43.2,50.78,2025-11-02 19:07:37.936293
10,2025-11-09,20.05,18.14,23.03,2025-11-02 19:07:37.936304
10,2025-11-10,32.7,30.13,35.08,2025-11-02 19:07:37.936315
10,2025-11-11,14.81,12.71,18.51,2025-11-02 19:07:37.936326
10,2025-11-12,21.64,20.33,23.2,2025-11-02 19:07:37.936336
10,2025-11-13,21.76,17.06,24.27,2025-11-02 19:07:37.936347
10,2025-11-14,7.73,5.06,11.4,2025-11-02 19:07:37.936358
10,2025-11-15,31.71,29.6,35.46,2025-11-02 19:07:37.936369
10,2025-11-16,33.38,31.69,35.03,2025-11-02 19:07:37.936380
10,2025-11-17,29.62,25.99,34.47,2025-11-02 19:07:37.936390
10,2025-11-18,23.99,19.93,25.45,2025-11-02 19:07:37.936401
10,2025-11-19,45.03,41.5,48.55,2025-11-02 19:07:37.936412
10,2025-11-20,11.41,10.25,15.22,2025-11-02 19:07:37.936423
10,2025-11-21,10.27,8.76,12.02,2025-11-02 19:07:37.936434
10,2025-11-22,9.4,5.9,12.09,2025-11-02 19:07:37.936445
10,2025-11-23,16.97,14.21,21.35,2025-11-02 19:07:37.936455
10,2025-11-24,46.72,43.77,49.99,2025-11-02 19:07:37.936466
10,2025-11-25,16.57,13.52,20.57,2025-11-02 19:07:37.936477
10,2025-11-26,27.15,24.94,30.47,2025-11-02 19:07:37.936488
10,2025-11-27,47.6,43.05,51.68,2025-11-02 19:07:37.936499
10,2025-11-28,17.43,15.46,21.78,2025-11-02 19:07:37.936509
10,2025-11-29,13.16,9.74,15.92,2025-11-02 19:07:37.936520
10,2025-11-30,26.06,23.24,30.66,2025-11-02 19:07:37.936531
10,2025-12-01,8.92,4.79,13.26,2025-11-02 19:07:37.936542
10,2025-12-02,47.43,44.62,50.43,2025-11-02 19:07:37.936553
10,2025-12-03,48.26,45.42,51.27,2025-11-02 19:07:37.936563
10,2025-12-04,19.95,18.82,22.68,2025-11-02 19:07:37.936574
10,2025-12-05,34.48,30.72,35.51,2025-11-02 19:07:37.936585
10,2025-12-06,41.05,38.08,44.13,2025-11-02 19:07:37.936596
10,2025-12-07,48.28,46.14,52.33,2025-11-02 19:07:37.936607
10,2025-12-08,30.86,27.06,33.54,2025-11-02 19:07:37.936618
10,2025-12-09,17.56,14.38,20.06,2025-11-02 19:07:37.936629
10,2025-12-10,15.03,10.67,17.93,2025-11-02 19:07:37.936639
10,2025-12-11,43.13,40.23,46.36,2025-11-02 19:07:37.936650
10,2025-12-12,49.79,44.98,51.87,2025-11-02 19:07:37.936661
10,2025-12-13,44.09,41.53,45.37,2025-11-02 19:07:37.936672
10,2025-12-14,30.91,26.0,35.81,2025-11-02 19:07:37.936699
10,2025-12-15,10.69,6.61,14.9,2025-11-02 19:07:37.936717
10,2025-12-16,21.59,17.96,24.55,2025-11-02 19:07:37.936728
10,2025-12-17,15.26,11.21,17.31,2025-11-02 19:07:37.936739
10,2025-12-18,20.32,18.56,24.2,2025-11-02 19:07:37.936750
10,2025-12-19,25.64,22.87,29.06,2025-11-02 19:07:37.936761
10,2025-12-20,12.08,7.48,14.94,2025-11-02 19:07:37.936772
10,2025-12-21,21.49,19.99,23.17,2025-11-02 19:07:37.936783
10,2025-12-22,46.42,43.59,50.3,2025-11-02 19:07:37.936794
10,2025-12-23,8.62,5.05,13.31,2025-11-02 19:07:37.936805
10,2025-12-24,18.5,15.18,23.26,2025-11-02 19:07:37.936816
10,2025-12-25,37.37,36.12,39.88,2025-11-02 19:07:37.936827
10,2025-12-26,8.86,4.41,12.35,2025-11-02 19:07:37.936838
10,2025-12-27,48.04,46.96,50.73,2025-11-02 19:07:37.936849
10,2025-12-28,9.7,7.29,11.34,2025-11-02 19:07:37.936860
10,2025-12-29,19.8,15.52,21.44,2025-11-02 19:07:37.936875
10,2025-12-30,26.31,21.63,31.31,2025-11-02 19:07:37.936886
10,2025-12-31,16.28,11.54,18.32,2025-11-02 19:07:37.936897
11,2025-11-02,23.61,19.1,27.75,2025-11-02 19:07:37.936909
11,2025-11-03,43.59,39.39,45.53,2025-11-02 19:07:37.936921
11,2025-11-04,30.15,27.6,32.98,2025-11-02 19:07:37.936932
11,2025-11-05,11.93,9.66,16.36,2025-11-02 19:07:37.936942
11,2025-11-06,45.39,41.95,48.38,2025-11-02 19:07:37.936954
11,2025-11-07,37.08,33.64,42.01,2025-11-02 19:07:37.936964
11,2025-11-08,13.55,10.76,18.23,2025-11-02 19:07:37.936976
11,2025-11-09,46.16,43.18,47.7,2025-11-02 19:07:37.936987
11,2025-11-10,41.67,38.33,45.77,2025-11-02 19:07:37.936998
11,2025-11-11,25.81,24.0,26.91,2025-11-02 19:07:37.937009
11,2025-11-12,30.16,28.52,31.91,2025-11-02 19:07:37.937020
11,2025-11-13,24.63,21.87,26.73,2025-11-02 19:07:37.937031
11,2025-11-14,10.94,6.16,12.46,2025-11-02 19:07:37.937042
11,2025-11-15,20.78,18.57,25.25,2025-11-02 19:07:37.937053
11,2025-11-16,23.45,21.96,24.49,2025-11-02 19:07:37.937065
11,2025-11-17,37.49,33.63,40.16,2025-11-02 19:07:37.937076
11,2025-11-18,10.68,8.2,14.04,2025-11-02 19:07:37.937087
11,2025-11-19,36.68,35.36,39.9,2025-11-02 19:07:37.937098
11,2025-11-20,17.43,13.96,21.02,2025-11-02 19:07:37.937109
11,2025-11-21,45.98,43.34,49.13,2025-11-02 19:07:37.937120
11,2025-11-22,17.07,14.92,18.25,2025-11-02 19:07:37.937131
11,2025-11-23,17.87,16.62,22.73,2025-11-02 19:07:37.937143
11,2025-11-24,33.09,31.4,34.56,2025-11-02 19:07:37.937153
11,2025-11-25,21.66,19.42,23.77,2025-11-02 19:07:37.937164
11,2025-11-26,26.07,21.42,29.34,2025-11-02 19:07:37.937175
11,2025-11-27,28.46,24.23,29.47,2025-11-02 19:07:37.937186
11,2025-11-28,13.88,10.9,17.7,2025-11-02 19:07:37.937197
11,2025-11-29,26.83,25.17,31.55,2025-11-02 19:07:37.937208
11,2025-11-30,19.79,15.64,24.36,2025-11-02 19:07:37.937219
11,2025-12-01,20.59,16.21,24.43,2025-11-02 19:07:37.937230
11,2025-12-02,45.69,43.69,50.42,2025-11-02 19:07:37.937241
11,2025-12-03,7.94,3.76,10.68,2025-11-02 19:07:37.937252
11,2025-12-04,13.01,11.69,15.56,2025-11-02 19:07:37.937263
11,2025-12-05,22.52,20.6,24.38,2025-11-02 19:07:37.937275
11,2025-12-06,22.98,20.34,25.75,2025-11-02 19:07:37.937286
11,2025-12-07,44.09,40.65,45.18,2025-11-02 19:07:37.937297
11,2025-12-08,28.36,24.31,29.59,2025-11-02 19:07:37.937308
11,2025-12-09,24.02,21.21,28.83,2025-11-02 19:07:37.937319
11,2025-12-10,26.41,22.41,28.62,2025-11-02 19:07:37.937330
11,2025-12-11,40.07,37.78,42.79,2025-11-02 19:07:37.937341
11,2025-12-12,26.58,21.87,27.79,2025-11-02 19:07:37.937352
11,2025-12-13,13.86,10.04,17.17,2025-11-02 19:07:37.937363
11,2025-12-14,16.32,14.16,18.79,2025-11-02 19:07:37.937374
11,2025-12-15,25.27,20.99,26.32,2025-11-02 19:07:37.937384
11,2025-12-16,45.41,42.76,47.33,2025-11-02 19:07:37.937396
11,2025-12-17,27.88,24.24,29.06,2025-11-02 19:07:37.937406
11,2025-12-18,37.21,33.17,38.87,2025-11-02 19:07:37.937417
11,2025-12-19,12.55,10.74,16.74,2025-11-02 19:07:37.937428
11,2025-12-20,17.24,13.06,20.4,2025-11-02 19:07:37.937439
11,2025-12-21,39.52,36.31,41.87,2025-11-02 19:07:37.937451
11,2025-12-22,45.98,42.12,48.92,2025-11-02 19:07:37.937462
11,2025-12-23,33.68,30.22,36.12,2025-11-02 19:07:37.937473
11,2025-12-24,24.07,21.8,29.07,2025-11-02 19:07:37.937484
11,2025-12-25,31.1,29.73,34.18,2025-11-02 19:07:37.937495
11,2025-12-26,7.25,5.09,10.03,2025-11-02 19:07:37.937506
11,2025-12-27,29.04,24.14,33.97,2025-11-02 19:07:37.937517
11,2025-12-28,9.41,6.26,13.68,2025-11-02 19:07:37.937528
11,2025-12-29,15.7,11.69,20.21,2025-11-02 19:07:37.937539
11,2025-12-30,34.81,32.5,39.5,2025-11-02 19:07:37.937550
11,2025-12-31,44.76,40.9,47.21,2025-11-02 19:07:37.937561
12,2025-11-02,40.64,38.37,42.65,2025-11-02 19:07:37.937573
12,2025-11-03,28.18,23.19,32.39,2025-11-02 19:07:37.937583
12,2025-11-04,37.84,35.03,40.09,2025-11-02 19:07:37.937594
12,2025-11-05,43.52,40.24,47.77,2025-11-02 19:07:37.937605
12,2025-11-06,26.95,22.93,31.42,2025-11-02 19:07:37.937616
12,2025-11-07,22.61,21.56,24.63,2025-11-02 19:07:37.937627
12,2025-11-08,46.17,42.42,50.12,2025-11-02 19:07:37.937638
12,2025-11-09,19.64,15.83,23.22,2025-11-02 19:07:37.937649
12,2025-11-10,13.03,8.15,15.44,2025-11-02 19:07:37.937660
12,2025-11-11,19.82,17.34,21.18,2025-11-02 19:07:37.937671
12,2025-11-12,33.12,31.17,37.34,2025-11-02 19:07:37.937689
12,2025-11-13,22.74,19.9,26.32,2025-11-02 19:07:37.937701
12,2025-11-14,39.28,37.36,44.15,2025-11-02 19:07:37.937711
12,2025-11-15,33.0,31.98,35.67,2025-11-02 19:07:37.937723
12,2025-11-16,24.66,20.42,26.88,2025-11-02 19:07:37.937734
12,2025-11-17,19.91,18.62,22.04,2025-11-02 19:07:37.937745
12,2025-11-18,37.26,33.72,38.59,2025-11-02 19:07:37.937756
12,2025-11-19,10.16,7.65,14.14,2025-11-02 19:07:37.937767
12,2025-11-20,42.48,41.42,44.8,2025-11-02 19:07:37.937778
12,2025-11-21,24.09,19.45,27.1,2025-11-02 19:07:37.937790
12,2025-11-22,17.14,14.58,19.88,2025-11-02 19:07:37.937801
12,2025-11-23,35.15,33.99,37.71,2025-11-02 19:07:37.937812
12,2025-11-24,34.09,31.96,37.46,2025-11-02 19:07:37.937823
12,2025-11-25,21.08,17.04,22.32,2025-11-02 19:07:37.937834
12,2025-11-26,46.31,44.62,47.94,2025-11-02 19:07:37.937845
12,2025-11-27,42.83,38.35,44.2,2025-11-02 19:07:37.937855
12,2025-11-28,45.89,43.8,49.37,2025-11-02 19:07:37.937871
12,2025-11-29,8.09,5.56,10.89,2025-11-02 19:07:37.937882
12,2025-11-30,31.99,28.89,34.84,2025-11-02 19:07:37.937893
12,2025-12-01,48.18,46.44,49.82,2025-11-02 19:07:37.937904
12,2025-12-02,37.1,35.81,40.04,2025-11-02 19:07:37.937915
12,2025-12-03,26.78,24.54,31.5,2025-11-02 19:07:37.937926
12,2025-12-04,17.71,15.56,19.65,2025-11-02 19:07:37.937937
12,2025-12-05,11.56,9.1,15.28,2025-11-02 19:07:37.937948
12,2025-12-06,38.4,34.14,40.19,2025-11-02 19:07:37.937959
12,2025-12-07,6.6,1.7,7.66,2025-11-02 19:07:37.937970
12,2025-12-08,48.23,43.92,52.88,2025-11-02 19:07:37.937982
12,2025-12-09,22.42,20.63,25.85,2025-11-02 19:07:37.937993
12,2025-12-10,38.36,36.83,42.55,2025-11-02 19:07:37.938003
12,2025-12-11,14.39,11.42,18.81,2025-11-02 19:07:37.938015
12,2025-12-12,13.7,11.74,14.96,2025-11-02 19:07:37.938026
12,2025-12-13,11.6,10.01,13.41,2025-11-02 19:07:37.938037
12,2025-12-14,17.88,13.62,22.54,2025-11-02 19:07:37.938048
12,2025-12-15,23.28,21.77,25.18,2025-11-02 19:07:37.938059
12,2025-12-16,38.13,34.42,43.0,2025-11-02 19:07:37.938070
12,2025-12-17,5.65,1.65,8.68,2025-11-02 19:07:37.938081
12,2025-12-18,45.62,42.32,48.41,2025-11-02 19:07:37.938092
12,2025-12-19,34.96,30.63,37.09,2025-11-02 19:07:37.938103
12,2025-12-20,9.84,7.11,11.7,2025-11-02 19:07:37.938114
12,2025-12-21,24.33,19.37,27.63,2025-11-02 19:07:37.938125
12,2025-12-22,36.21,32.5,40.49,2025-11-02 19:07:37.938136
12,2025-12-23,47.49,43.85,50.39,2025-11-02 19:07:37.938147
12,2025-12-24,19.3,16.86,21.64,2025-11-02 19:07:37.938158
12,2025-12-25,19.6,15.82,22.95,2025-11-02 19:07:37.938169
12,2025-12-26,14.09,9.21,16.8,2025-11-02 19:07:37.938181
12,2025-12-27,30.47,26.66,33.93,2025-11-02 19:07:37.938192
12,2025-12-28,19.0,14.81,20.44,2025-11-02 19:07:37.938203
12,2025-12-29,30.6,28.51,34.07,2025-11-02 19:07:37.938213
12,2025-12-30,14.81,10.72,16.72,2025-11-02 19:07:37.938224
12,2025-12-31,45.07,40.62,47.52,2025-11-02 19:07:37.938235
13,2025-11-02,22.36,18.56,23.72,2025-11-02 19:07:37.938247
13,2025-11-03,8.64,7.1,11.89,2025-11-02 19:07:37.938258
13,2025-11-04,11.71,9.59,15.29,2025-11-02 19:07:37.938269
13,2025-11-05,5.7,3.98,10.42,2025-11-02 19:07:37.938280
13,2025-11-06,34.86,32.64,36.04,2025-11-02 19:07:37.938291
13,2025-11-07,31.37,29.48,36.21,2025-11-02 19:07:37.938302
13,2025-11-08,35.91,31.02,40.31,2025-11-02 19:07:37.938313
13,2025-11-09,26.74,23.06,30.98,2025-11-02 19:07:37.938324
13,2025-11-10,31.02,29.77,33.9,2025-11-02 19:07:37.938335
13,2025-11-11,10.88,7.02,14.6,2025-11-02 19:07:37.938346
13,2025-11-12,49.68,46.17,53.88,2025-11-02 19:07:37.938357
13,2025-11-13,17.07,14.71,21.74,2025-11-02 19:07:37.938367
13,2025-11-14,38.98,35.36,41.0,2025-11-02 19:07:37.938379
13,2025-11-15,36.44,31.89,38.36,2025-11-02 19:07:37.938389
13,2025-11-16,36.78,34.2,38.25,2025-11-02 19:07:37.938400
13,2025-11-17,39.36,37.69,41.37,2025-11-02 19:07:37.938411
13,2025-11-18,40.23,36.26,42.25,2025-11-02 19:07:37.938422
13,2025-11-19,47.34,45.48,52.32,2025-11-02 19:07:37.938433
13,2025-11-20,38.21,35.64,39.73,2025-11-02 19:07:37.938445
13,2025-11-21,19.42,17.65,22.91,2025-11-02 19:07:37.938456
13,2025-11-22,21.06,18.88,25.09,2025-11-02 19:07:37.938469
13,2025-11-23,15.38,12.03,17.16,2025-11-02 19:07:37.938480
13,2025-11-24,37.17,33.67,41.36,2025-11-02 19:07:37.938491
13,2025-11-25,8.08,6.24,9.7,2025-11-02 19:07:37.938502
13,2025-11-26,13.58,12.16,16.82,2025-11-02 19:07:37.938513
13,2025-11-27,31.7,27.33,34.38,2025-11-02 19:07:37.938523
13,2025-11-28,28.96,23.99,32.08,2025-11-02 19:07:37.938534
13,2025-11-29,30.81,25.83,35.79,2025-11-02 19:07:37.938545
13,2025-11-30,24.08,20.54,27.0,2025-11-02 19:07:37.938556
13,2025-12-01,37.43,32.68,39.67,2025-11-02 19:07:37.938567
13,2025-12-02,41.85,38.23,43.97,2025-11-02 19:07:37.938578
13,2025-12-03,40.88,38.17,42.36,2025-11-02 19:07:37.938589
13,2025-12-04,49.7,47.0,52.87,2025-11-02 19:07:37.938600
